The Absolute Way;Relative Way;Class
D:\учёба\для себя\ptm-4\dataset\bay_horse\0669.jpg;dataset/bay_horse/0669.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0670.jpg;dataset/zebra/0670.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0670.jpg;dataset/bay_horse/0670.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0671.jpg;dataset/zebra/0671.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0671.jpg;dataset/bay_horse/0671.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0672.jpg;dataset/zebra/0672.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0672.jpg;dataset/bay_horse/0672.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0673.jpg;dataset/zebra/0673.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0673.jpg;dataset/bay_horse/0673.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0674.jpg;dataset/zebra/0674.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0674.jpg;dataset/bay_horse/0674.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0675.jpg;dataset/zebra/0675.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0675.jpg;dataset/bay_horse/0675.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0676.jpg;dataset/zebra/0676.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0676.jpg;dataset/bay_horse/0676.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0677.jpg;dataset/zebra/0677.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0677.jpg;dataset/bay_horse/0677.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0678.jpg;dataset/zebra/0678.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0678.jpg;dataset/bay_horse/0678.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0679.jpg;dataset/zebra/0679.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0679.jpg;dataset/bay_horse/0679.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0680.jpg;dataset/zebra/0680.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0680.jpg;dataset/bay_horse/0680.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0681.jpg;dataset/zebra/0681.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0681.jpg;dataset/bay_horse/0681.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0682.jpg;dataset/zebra/0682.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0682.jpg;dataset/bay_horse/0682.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0683.jpg;dataset/zebra/0683.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0683.jpg;dataset/bay_horse/0683.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0684.jpg;dataset/zebra/0684.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0684.jpg;dataset/bay_horse/0684.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0685.jpg;dataset/zebra/0685.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0685.jpg;dataset/bay_horse/0685.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0686.jpg;dataset/zebra/0686.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0686.jpg;dataset/bay_horse/0686.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0687.jpg;dataset/zebra/0687.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0687.jpg;dataset/bay_horse/0687.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0688.jpg;dataset/zebra/0688.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0688.jpg;dataset/bay_horse/0688.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0689.jpg;dataset/zebra/0689.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0689.jpg;dataset/bay_horse/0689.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0690.jpg;dataset/zebra/0690.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0690.jpg;dataset/bay_horse/0690.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0691.jpg;dataset/zebra/0691.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0691.jpg;dataset/bay_horse/0691.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0692.jpg;dataset/zebra/0692.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0692.jpg;dataset/bay_horse/0692.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0693.jpg;dataset/zebra/0693.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0693.jpg;dataset/bay_horse/0693.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0694.jpg;dataset/zebra/0694.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0694.jpg;dataset/bay_horse/0694.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0695.jpg;dataset/zebra/0695.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0695.jpg;dataset/bay_horse/0695.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0696.jpg;dataset/zebra/0696.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0696.jpg;dataset/bay_horse/0696.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0697.jpg;dataset/zebra/0697.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0697.jpg;dataset/bay_horse/0697.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0698.jpg;dataset/zebra/0698.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0698.jpg;dataset/bay_horse/0698.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0699.jpg;dataset/zebra/0699.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0699.jpg;dataset/bay_horse/0699.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0700.jpg;dataset/zebra/0700.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0700.jpg;dataset/bay_horse/0700.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0701.jpg;dataset/zebra/0701.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0701.jpg;dataset/bay_horse/0701.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0702.jpg;dataset/zebra/0702.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0702.jpg;dataset/bay_horse/0702.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0703.jpg;dataset/zebra/0703.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0703.jpg;dataset/bay_horse/0703.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0704.jpg;dataset/zebra/0704.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0704.jpg;dataset/bay_horse/0704.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0705.jpg;dataset/zebra/0705.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0705.jpg;dataset/bay_horse/0705.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0706.jpg;dataset/zebra/0706.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0706.jpg;dataset/bay_horse/0706.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0707.jpg;dataset/zebra/0707.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0707.jpg;dataset/bay_horse/0707.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0708.jpg;dataset/zebra/0708.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0708.jpg;dataset/bay_horse/0708.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0709.jpg;dataset/zebra/0709.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0709.jpg;dataset/bay_horse/0709.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0710.jpg;dataset/zebra/0710.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0710.jpg;dataset/bay_horse/0710.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0711.jpg;dataset/zebra/0711.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0711.jpg;dataset/bay_horse/0711.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0712.jpg;dataset/zebra/0712.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0712.jpg;dataset/bay_horse/0712.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0713.jpg;dataset/zebra/0713.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0713.jpg;dataset/bay_horse/0713.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0714.jpg;dataset/zebra/0714.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0714.jpg;dataset/bay_horse/0714.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0715.jpg;dataset/zebra/0715.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0715.jpg;dataset/bay_horse/0715.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0716.jpg;dataset/zebra/0716.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0716.jpg;dataset/bay_horse/0716.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0717.jpg;dataset/zebra/0717.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0717.jpg;dataset/bay_horse/0717.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0718.jpg;dataset/zebra/0718.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0718.jpg;dataset/bay_horse/0718.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0719.jpg;dataset/zebra/0719.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0719.jpg;dataset/bay_horse/0719.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0720.jpg;dataset/zebra/0720.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0720.jpg;dataset/bay_horse/0720.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0721.jpg;dataset/zebra/0721.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0721.jpg;dataset/bay_horse/0721.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0722.jpg;dataset/zebra/0722.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0722.jpg;dataset/bay_horse/0722.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0723.jpg;dataset/zebra/0723.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0723.jpg;dataset/bay_horse/0723.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0724.jpg;dataset/zebra/0724.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0724.jpg;dataset/bay_horse/0724.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0725.jpg;dataset/zebra/0725.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0725.jpg;dataset/bay_horse/0725.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0726.jpg;dataset/zebra/0726.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0726.jpg;dataset/bay_horse/0726.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0727.jpg;dataset/zebra/0727.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0727.jpg;dataset/bay_horse/0727.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0728.jpg;dataset/zebra/0728.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0728.jpg;dataset/bay_horse/0728.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0729.jpg;dataset/zebra/0729.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0729.jpg;dataset/bay_horse/0729.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0730.jpg;dataset/zebra/0730.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0730.jpg;dataset/bay_horse/0730.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0731.jpg;dataset/zebra/0731.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0731.jpg;dataset/bay_horse/0731.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0732.jpg;dataset/zebra/0732.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0732.jpg;dataset/bay_horse/0732.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0733.jpg;dataset/zebra/0733.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0733.jpg;dataset/bay_horse/0733.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0734.jpg;dataset/zebra/0734.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0734.jpg;dataset/bay_horse/0734.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0735.jpg;dataset/zebra/0735.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0735.jpg;dataset/bay_horse/0735.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0736.jpg;dataset/zebra/0736.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0736.jpg;dataset/bay_horse/0736.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0737.jpg;dataset/zebra/0737.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0737.jpg;dataset/bay_horse/0737.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0738.jpg;dataset/zebra/0738.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0738.jpg;dataset/bay_horse/0738.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0739.jpg;dataset/zebra/0739.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0739.jpg;dataset/bay_horse/0739.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0740.jpg;dataset/zebra/0740.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0740.jpg;dataset/bay_horse/0740.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0741.jpg;dataset/zebra/0741.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0741.jpg;dataset/bay_horse/0741.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0742.jpg;dataset/zebra/0742.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0742.jpg;dataset/bay_horse/0742.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0743.jpg;dataset/zebra/0743.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0743.jpg;dataset/bay_horse/0743.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0744.jpg;dataset/zebra/0744.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0744.jpg;dataset/bay_horse/0744.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0745.jpg;dataset/zebra/0745.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0745.jpg;dataset/bay_horse/0745.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0746.jpg;dataset/zebra/0746.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0746.jpg;dataset/bay_horse/0746.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0747.jpg;dataset/zebra/0747.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0747.jpg;dataset/bay_horse/0747.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0748.jpg;dataset/zebra/0748.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0748.jpg;dataset/bay_horse/0748.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0749.jpg;dataset/zebra/0749.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0749.jpg;dataset/bay_horse/0749.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0750.jpg;dataset/zebra/0750.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0750.jpg;dataset/bay_horse/0750.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0751.jpg;dataset/zebra/0751.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0751.jpg;dataset/bay_horse/0751.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0752.jpg;dataset/zebra/0752.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0752.jpg;dataset/bay_horse/0752.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0753.jpg;dataset/zebra/0753.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0753.jpg;dataset/bay_horse/0753.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0754.jpg;dataset/zebra/0754.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0754.jpg;dataset/bay_horse/0754.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0755.jpg;dataset/zebra/0755.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0755.jpg;dataset/bay_horse/0755.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0756.jpg;dataset/zebra/0756.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0756.jpg;dataset/bay_horse/0756.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0757.jpg;dataset/zebra/0757.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0757.jpg;dataset/bay_horse/0757.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0758.jpg;dataset/zebra/0758.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0758.jpg;dataset/bay_horse/0758.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0759.jpg;dataset/zebra/0759.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0759.jpg;dataset/bay_horse/0759.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0760.jpg;dataset/zebra/0760.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0760.jpg;dataset/bay_horse/0760.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0761.jpg;dataset/zebra/0761.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0761.jpg;dataset/bay_horse/0761.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0762.jpg;dataset/zebra/0762.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0762.jpg;dataset/bay_horse/0762.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0763.jpg;dataset/zebra/0763.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0763.jpg;dataset/bay_horse/0763.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0764.jpg;dataset/zebra/0764.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0764.jpg;dataset/bay_horse/0764.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0765.jpg;dataset/zebra/0765.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0765.jpg;dataset/bay_horse/0765.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0766.jpg;dataset/zebra/0766.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0766.jpg;dataset/bay_horse/0766.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0767.jpg;dataset/zebra/0767.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0767.jpg;dataset/bay_horse/0767.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0768.jpg;dataset/zebra/0768.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0768.jpg;dataset/bay_horse/0768.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0769.jpg;dataset/zebra/0769.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0769.jpg;dataset/bay_horse/0769.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0770.jpg;dataset/zebra/0770.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0770.jpg;dataset/bay_horse/0770.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0771.jpg;dataset/zebra/0771.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0771.jpg;dataset/bay_horse/0771.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0772.jpg;dataset/zebra/0772.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0772.jpg;dataset/bay_horse/0772.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0773.jpg;dataset/zebra/0773.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0773.jpg;dataset/bay_horse/0773.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0774.jpg;dataset/zebra/0774.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0774.jpg;dataset/bay_horse/0774.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0775.jpg;dataset/zebra/0775.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0775.jpg;dataset/bay_horse/0775.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0776.jpg;dataset/zebra/0776.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0776.jpg;dataset/bay_horse/0776.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0777.jpg;dataset/zebra/0777.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0777.jpg;dataset/bay_horse/0777.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0778.jpg;dataset/zebra/0778.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0778.jpg;dataset/bay_horse/0778.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0779.jpg;dataset/zebra/0779.jpg;zebra
